ID,Method,Buffer Size,Hop size,Min IOI,Silence Threshold,Onset Threshold,,Global Accuracy,Global Precision,Global Recall,Global f1,,MAvg_pp Accuracy,MAvg_pp Precision,MAvg_pp Recall,MAvg_pp f1,,MAvg_t Accuracy,MAvg_t Precision,MAvg_t Recall,MAvg_t f1,,Piano Accuracy,Piano Precision,Piano Recall,Piano f1-score,Mezzoforte Accuracy,Mezzoforte Precision,Mezzoforte Recall,Mezzoforte f1-score,Forte Accuracy,Forte Precision,Forte Recall,Forte f1-score,Adj Min (ms),Avg (ms),Adj Max (ms),Percentage in Adj min-max,MAvg_t Mean,MAvg_t IQR,MAvg_t Var,MAvg_t SD,MAvg_t loTukeyFence,MAvg_t hiTukeyFence,MAvg_t percentageIn,,Logfile name
66,hfc,256,64,0.02,-48,1.25,,0.7967,0.8686,0.9059,0.8868,,0.8459,0.9009,0.9255,0.9128,,0.8403,0.8986,0.9191,0.9079,,0.7188,0.8668,0.8080,,0.7495,0.8140,0.9044,,0.9261,0.9261,1.0000,,3.92,5.93,7.83,0.9352,,,,,,,,,./results/res_hfc_256_64_-48.0_1.25_0.02.log
67,hfc,256,64,0.02,-48,1.15,,0.7890,0.8371,0.9322,0.8821,,0.8420,0.8793,0.9458,0.9102,,0.8435,0.8828,0.9437,0.9105,,0.7535,0.8330,0.8876,,0.7208,0.7786,0.9067,,0.9020,0.9020,1.0000,,3.98,6.01,7.92,0.9370,,,,,,,,,./results/res_hfc_256_64_-48.0_1.15_0.02.log
68,hfc,256,64,0.02,-48,1.22,,0.7953,0.8608,0.9127,0.8860,,0.8453,0.8959,0.9303,0.9124,,0.8449,0.8958,0.9292,0.9112,,0.7278,0.8589,0.8267,,0.7405,0.8016,0.9067,,0.9242,0.9242,1.0000,,3.94,5.95,7.85,0.9365,,,,,,,,,./results/res_hfc_256_64_-48.0_1.22_0.02.log
69,hfc,256,64,0.02,-45,0.75,,0.7482,0.7859,0.9398,0.8560,,0.8082,0.8453,0.9455,0.8891,,0.8170,0.8533,0.9509,0.8944,,0.7302,0.7898,0.9063,,0.6990,0.7486,0.9133,,0.8182,0.8197,0.9978,,4.44,6.44,8.39,0.9343,,,,,,,,,./results/res_hfc_256_64_-45.0_0.75_0.02.log
70,hfc,256,64,0.02,-45,0.9,,0.7550,0.7983,0.9330,0.8604,,0.8145,0.8535,0.9421,0.8929,,0.8246,0.8620,0.9486,0.8989,,0.7295,0.7963,0.8970,,0.7086,0.7675,0.9022,,0.8287,0.8303,0.9978,,4.32,6.26,8.19,0.9379,,,,,,,,,./results/res_hfc_256_64_-45.0_0.9_0.02.log
71,hfc,256,64,0.02,-45,1.2,,0.7920,0.8735,0.8946,0.8839,,0.8401,0.9048,0.9146,0.9095,,0.8398,0.9027,0.9156,0.9079,,0.6981,0.8695,0.7799,,0.7509,0.8211,0.8978,,0.9299,0.9299,1.0000,,4.07,5.96,7.84,0.9386,,,,,,,,,./results/res_hfc_256_64_-45.0_1.2_0.02.log
72,hfc,256,64,0.02,-45,1.1,,0.7803,0.8350,0.9224,0.8766,,0.8331,0.8789,0.9352,0.9049,,0.8365,0.8809,0.9387,0.9062,,0.7347,0.8263,0.8689,,0.7279,0.7937,0.8978,,0.8824,0.8841,0.9978,,4.15,6.04,7.94,0.9404,,,,,,,,,./results/res_hfc_256_64_-45.0_1.1_0.02.log
73,hfc,256,64,0.02,-45,1.3,,0.7959,0.8887,0.8840,0.8864,,0.8407,0.9149,0.9056,0.9102,,0.8334,0.9094,0.9001,0.9036,,0.6809,0.8815,0.7494,,0.7720,0.8484,0.8956,,0.9337,0.9337,1.0000,,4.00,5.88,7.79,0.9378,,,,,,,,,./results/res_hfc_256_64_-45.0_1.3_0.02.log
74,hfc,256,64,0.02,-48,1.23,,0.7961,0.8631,0.9111,0.8864,,0.8465,0.8973,0.9300,0.9130,,0.8461,0.8968,0.9292,0.9119,,0.7288,0.8627,0.8244,0.8431,0.7413,0.8043,0.9044,0.8515,0.9242,0.9242,1.0000,0.9606,3.94,5.94,7.85,0.9364,5.9535,1.0890,0.9875,0.8906,3.6977,8.0536,0.9589,,./results/res_hfc_256_64_-48_1.23_0.02.log
75,hfc,256,64,0.02,-48,1.25,,0.7967,0.8686,0.9059,0.8868,,0.8459,0.9009,0.9255,0.9128,,0.8403,0.8986,0.9191,0.9079,,0.7188,0.8668,0.8080,0.8364,0.7495,0.8140,0.9044,0.8568,0.9261,0.9261,1.0000,0.9616,3.92,5.93,7.83,0.9352,5.9452,1.0837,0.9958,0.8918,3.6976,8.0326,0.9639,,./results/res_hfc_256_64_-48_1.25_0.02.log
76,hfc,256,64,0.02,-47,1.23,,0.7974,0.8687,0.9066,0.8873,,0.8471,0.9018,0.9260,0.9135,,0.8465,0.9005,0.9258,0.9120,,0.7208,0.8672,0.8103,0.8378,0.7482,0.8124,0.9044,0.8559,0.9280,0.9280,1.0000,0.9626,3.94,5.94,7.82,0.9377,5.9528,1.0779,0.9901,0.8915,3.7149,8.0267,0.9586,,./results/res_hfc_256_64_-47_1.23_0.02.log
77,hfc,256,64,0.02,-46,1.23,,0.7937,0.8721,0.8983,0.8850,,0.8437,0.9038,0.9194,0.9114,,0.8434,0.9020,0.9202,0.9099,,0.7029,0.8682,0.7869,0.8256,0.7519,0.8185,0.9022,0.8584,0.9299,0.9299,1.0000,0.9637,3.94,5.94,7.82,0.9380,5.9556,1.0853,0.9991,0.8941,3.7066,8.0476,0.9583,,./results/res_hfc_256_64_-46_1.23_0.02.log
78,hfc,256,64,0.02,-46,1.4,,0.8014,0.9018,0.8780,0.8897,,0.8470,0.9251,0.9027,0.9137,,0.8330,0.9189,0.8889,0.9023,,0.6688,0.8983,0.7237,0.8016,0.7868,0.8602,0.9022,0.8807,0.9455,0.9455,1.0000,0.9720,3.83,5.81,7.73,0.9374,5.8200,1.0686,1.0236,0.8987,3.6141,7.8883,0.9617,,./results/res_hfc_256_64_-46_1.4_0.02.log
79,hfc,256,64,0.02,-46,1.22,,0.7923,0.8696,0.8991,0.8841,,0.8421,0.9023,0.9192,0.9104,,0.8418,0.9008,0.9198,0.9091,,0.7000,0.8638,0.7869,0.8235,0.7509,0.8156,0.9044,0.8577,0.9299,0.9299,1.0000,0.9637,3.94,5.94,7.85,0.9389,5.9627,1.0833,0.9992,0.8938,3.7194,8.0525,0.9622,,./results/res_hfc_256_64_-46_1.22_0.02.log
80,hfc,256,64,0.02,-46,1.24,,0.7940,0.8738,0.8968,0.8852,,0.8438,0.9049,0.9183,0.9114,,0.8410,0.9022,0.9162,0.9082,,0.7002,0.8698,0.7822,0.8237,0.7532,0.8202,0.9022,0.8593,0.9318,0.9318,1.0000,0.9647,3.94,5.93,7.83,0.9387,5.9487,1.0873,0.9973,0.8925,3.6972,8.0465,0.9623,,./results/res_hfc_256_64_-46_1.24_0.02.log
81,hfc,256,64,0.02,-47,1.23,,0.7974,0.8687,0.9066,0.8873,,0.8471,0.9018,0.9260,0.9135,,0.8465,0.9005,0.9258,0.9120,,0.7208,0.8672,0.8103,0.8378,0.7482,0.8124,0.9044,0.8559,0.9280,0.9280,1.0000,0.9626,3.94,5.94,7.82,0.9377,5.9528,1.0779,0.9901,0.8915,3.7149,8.0267,0.9586,,./results/res_hfc_256_64_-47_1.23_0.02.log
82,hfc,256,64,0.02,-47,1.24,,0.7981,0.8710,0.9051,0.8877,,0.8476,0.9033,0.9249,0.9138,,0.8444,0.9011,0.9218,0.9105,,0.7197,0.8709,0.8056,0.8370,0.7495,0.8140,0.9044,0.8568,0.9299,0.9299,1.0000,0.9637,3.94,5.93,7.83,0.9384,5.9458,1.0805,0.9883,0.8900,3.7044,8.0264,0.9626,,./results/res_hfc_256_64_-47_1.24_0.02.log
83,hfc,256,64,0.02,-47,1.22,,0.7966,0.8664,0.9081,0.8868,,0.8459,0.9003,0.9264,0.9128,,0.8453,0.8994,0.9258,0.9114,,0.7199,0.8632,0.8126,0.8372,0.7473,0.8095,0.9067,0.8553,0.9280,0.9280,1.0000,0.9626,3.94,5.95,7.85,0.9386,5.9602,1.0760,0.9888,0.8908,3.7283,8.0322,0.9625,,./results/res_hfc_256_64_-47_1.22_0.02.log
84,hfc,256,64,0.02,-48,1.23,,0.7961,0.8631,0.9111,0.8864,,0.8465,0.8973,0.9300,0.9130,,0.8461,0.8968,0.9292,0.9119,,0.7288,0.8627,0.8244,0.8431,0.7413,0.8043,0.9044,0.8515,0.9242,0.9242,1.0000,0.9606,3.94,5.94,7.85,0.9364,5.9535,1.0890,0.9875,0.8906,3.6977,8.0536,0.9589,,./results/res_hfc_256_64_-48_1.23_0.02.log
85,hfc,256,64,0.02,-48,1.24,,0.7974,0.8659,0.9096,0.8873,,0.8472,0.8992,0.9289,0.9135,,0.8443,0.8977,0.9252,0.9105,,0.7277,0.8663,0.8197,0.8424,0.7441,0.8075,0.9044,0.8532,0.9261,0.9261,1.0000,0.9616,3.94,5.94,7.88,0.9371,5.9465,1.0897,0.9857,0.8891,3.6912,8.0502,0.9589,,./results/res_hfc_256_64_-48_1.24_0.02.log
86,hfc,256,64,0.02,-50,1.24,,0.7868,0.8495,0.9142,0.8807,,0.8406,0.8867,0.9335,0.9091,,0.8368,0.8842,0.9294,0.9053,,0.7310,0.8558,0.8337,0.8446,0.7229,0.7827,0.9044,0.8392,0.9148,0.9148,1.0000,0.9555,3.94,5.94,7.88,0.9374,5.9437,1.0843,0.9799,0.8870,3.6981,8.0353,0.9593,,./results/res_hfc_256_64_-50_1.24_0.02.log
87,hfc,256,64,0.02,-50,1.5,,0.7982,0.9034,0.8727,0.8878,,0.8471,0.9275,0.8996,0.9133,,0.8353,0.9229,0.8867,0.9033,,0.6689,0.9210,0.7096,0.8016,0.7774,0.8508,0.9000,0.8747,0.9435,0.9435,1.0000,0.9709,3.77,5.73,7.62,0.9379,5.7390,1.0211,1.0015,0.8909,3.6103,7.6945,0.9612,,./results/res_hfc_256_64_-50_1.5_0.02.log
88,hfc,256,64,0.02,-50,1.55,,0.7985,0.9086,0.8682,0.8879,,0.8472,0.9318,0.8957,0.9133,,0.8348,0.9276,0.8817,0.9028,,0.6622,0.9283,0.6979,0.7968,0.7814,0.8577,0.8978,0.8773,0.9455,0.9455,1.0000,0.9720,3.75,5.69,7.60,0.9402,5.6994,1.0161,0.9924,0.8884,3.5839,7.6482,0.9615,,./results/res_hfc_256_64_-50_1.55_0.02.log
89,hfc,256,64,0.02,-50,1.48,,0.7966,0.8981,0.8758,0.8868,,0.8469,0.9231,0.9032,0.9130,,0.8345,0.9179,0.8900,0.9026,,0.6681,0.9080,0.7166,0.8010,0.7763,0.8476,0.9022,0.8741,0.9415,0.9415,1.0000,0.9699,3.79,5.75,7.65,0.9390,5.7509,1.0215,1.0081,0.8927,3.6226,7.7086,0.9609,,./results/res_hfc_256_64_-50_1.48_0.02.log
90,hfc,256,64,0.02,-50,1.51,,0.7988,0.9041,0.8727,0.8881,,0.8475,0.9280,0.8996,0.9136,,0.8356,0.9233,0.8867,0.9035,,0.6704,0.9238,0.7096,0.8026,0.7774,0.8508,0.9000,0.8747,0.9435,0.9435,1.0000,0.9709,3.77,5.73,7.64,0.9396,5.7321,1.0190,1.0014,0.8906,3.6082,7.6842,0.9625,,./results/res_hfc_256_64_-50_1.51_0.02.log
91,hfc,256,64,0.02,-50,1.52,,0.7967,0.9038,0.8705,0.8868,,0.8453,0.9278,0.8973,0.9123,,0.8336,0.9232,0.8845,0.9023,,0.6659,0.9233,0.7049,0.7995,0.7769,0.8523,0.8978,0.8745,0.9415,0.9415,1.0000,0.9699,3.77,5.71,7.60,0.9386,5.7223,1.0146,0.9923,0.8881,3.6105,7.6690,0.9615,,./results/res_hfc_256_64_-50_1.52_0.02.log
92,hfc,256,64,0.02,-49,1.51,,0.8053,0.9132,0.8720,0.8921,,0.8525,0.9351,0.8991,0.9167,,0.8402,0.9307,0.8862,0.9066,,0.6696,0.9264,0.7073,0.8021,0.7926,0.8691,0.9000,0.8843,0.9475,0.9475,1.0000,0.9730,3.77,5.73,7.64,0.9396,5.7326,1.0191,1.0028,0.8910,3.6081,7.6843,0.9625,,./results/res_hfc_256_64_-49_1.51_0.02.log
93,hfc,256,64,0.02,-48,1.51,,0.8071,0.9181,0.8697,0.8933,,0.8529,0.9393,0.8960,0.9171,,0.8411,0.9360,0.8833,0.9074,,0.6659,0.9315,0.7002,0.7995,0.7988,0.8766,0.9000,0.8882,0.9495,0.9495,1.0000,0.9741,3.77,5.73,7.64,0.9394,5.7347,1.0266,1.0058,0.8923,3.5960,7.7025,0.9635,,./results/res_hfc_256_64_-48_1.51_0.02.log
94,hfc,256,64,0.02,-48,1.5,,0.8066,0.9174,0.8697,0.8929,,0.8525,0.9388,0.8960,0.9169,,0.8408,0.9356,0.8833,0.9072,,0.6644,0.9286,0.7002,0.7984,0.7988,0.8766,0.9000,0.8882,0.9495,0.9495,1.0000,0.9741,3.77,5.73,7.65,0.9385,5.7416,1.0272,1.0058,0.8925,3.6018,7.7106,0.9622,,./results/res_hfc_256_64_-48_1.5_0.02.log
95,hfc,256,64,0.02,-48,1.52,,0.8056,0.9187,0.8675,0.8923,,0.8510,0.9397,0.8937,0.9161,,0.8394,0.9362,0.8812,0.9064,,0.6615,0.9310,0.6956,0.7962,0.7984,0.8783,0.8978,0.8879,0.9495,0.9495,1.0000,0.9741,3.77,5.72,7.62,0.9392,5.7249,1.0239,0.9966,0.8897,3.5957,7.6913,0.9626,,./results/res_hfc_256_64_-48_1.52_0.02.log
96,hfc,256,64,0.02,-47,1.51,,0.8093,0.9217,0.8690,0.8946,,0.8542,0.9418,0.8955,0.9180,,0.8421,0.9379,0.8829,0.9081,,0.6637,0.9313,0.6979,0.7979,0.8052,0.8843,0.9000,0.8921,0.9515,0.9515,1.0000,0.9751,3.77,5.73,7.64,0.9393,5.7354,1.0286,1.0068,0.8926,3.5934,7.7079,0.9635,,./results/res_hfc_256_64_-47_1.51_0.02.log
97,hfc,256,64,0.02,-46,1.51,,0.8059,0.9242,0.8630,0.8925,,0.8510,0.9434,0.8905,0.9161,,0.8392,0.9391,0.8786,0.9062,,0.6510,0.9357,0.6815,0.7886,0.8064,0.8879,0.8978,0.8928,0.9515,0.9515,1.0000,0.9751,3.77,5.73,7.64,0.9389,5.7390,1.0396,1.0143,0.8948,3.5787,7.7371,0.9633,,./results/res_hfc_256_64_-46_1.51_0.02.log
98,hfc,256,64,0.02,-46,1.5,,0.8053,0.9234,0.8630,0.8922,,0.8506,0.9429,0.8905,0.9158,,0.8389,0.9387,0.8786,0.9060,,0.6496,0.9327,0.6815,0.7876,0.8064,0.8879,0.8978,0.8928,0.9515,0.9515,1.0000,0.9751,3.77,5.74,7.65,0.9380,5.7459,1.0405,1.0143,0.8950,3.5831,7.7452,0.9619,,./results/res_hfc_256_64_-46_1.5_0.02.log
99,hfc,256,64,0.02,-42,1.5,,0.7908,0.9420,0.8313,0.8832,,0.8235,0.9563,0.8523,0.9012,,0.8129,0.9529,0.8425,0.8914,,0.5856,0.9386,0.6089,0.7386,0.8170,0.9269,0.8733,0.8993,0.9575,0.9575,1.0000,0.9783,3.86,5.73,7.65,0.9420,5.7476,1.0252,1.0027,0.8884,3.6129,7.7136,0.9623,,./results/res_hfc_256_64_-42_1.5_0.02.log
100,hfc,256,64,0.02,-42,1.4,,0.7885,0.9219,0.8449,0.8817,,0.8224,0.9417,0.8627,0.9005,,0.8093,0.9359,0.8511,0.8890,,0.6079,0.9109,0.6464,0.7562,0.7980,0.8977,0.8778,0.8876,0.9515,0.9515,1.0000,0.9751,3.92,5.80,7.71,0.9412,5.8240,1.0349,1.0123,0.8909,3.6684,7.8079,0.9618,,./results/res_hfc_256_64_-42_1.4_0.02.log
101,hfc,256,64,0.02,-42,1.3,,0.7873,0.9048,0.8584,0.8810,,0.8221,0.9285,0.8739,0.9003,,0.8166,0.9249,0.8699,0.8945,,0.6364,0.8936,0.6885,0.7778,0.7791,0.8739,0.8778,0.8758,0.9415,0.9415,1.0000,0.9699,4.00,5.88,7.79,0.9412,5.9039,1.0458,1.0171,0.8948,3.7292,7.9124,0.9625,,./results/res_hfc_256_64_-42_1.3_0.02.log
102,hfc,256,64,0.02,-42,1.15,,0.7816,0.8738,0.8810,0.8774,,0.8207,0.9074,0.8922,0.8991,,0.8222,0.9092,0.8931,0.8986,,0.6778,0.8640,0.7588,0.8080,0.7453,0.8316,0.8778,0.8541,0.9223,0.9223,1.0000,0.9596,4.11,6.00,7.88,0.9427,6.0234,1.0718,0.9861,0.8882,3.7966,8.0839,0.9617,,./results/res_hfc_256_64_-42_1.15_0.02.log
103,hfc,256,64,0.02,-51,1.51,,0.7988,0.8977,0.8788,0.8881,,0.8493,0.9237,0.9053,0.9144,,0.8376,0.9197,0.8917,0.9045,,0.6843,0.9226,0.7260,0.8126,0.7660,0.8354,0.9022,0.8675,0.9435,0.9435,1.0000,0.9709,3.77,5.72,7.63,0.9392,5.7262,1.0132,0.9954,0.8888,3.6157,7.6683,0.9590,,./results/res_hfc_256_64_-51_1.51_0.02.log
104,hfc,256,64,0.02,-51,1.54,,0.7977,0.8995,0.8758,0.8874,,0.8485,0.9256,0.9025,0.9139,,0.8356,0.9210,0.8876,0.9030,,0.6792,0.9247,0.7190,0.8090,0.7670,0.8385,0.9000,0.8682,0.9435,0.9435,1.0000,0.9709,3.75,5.70,7.58,0.9390,5.7010,1.0128,0.9866,0.8866,3.5884,7.6396,0.9619,,./results/res_hfc_256_64_-51_1.54_0.02.log
105,hfc,256,64,0.02,-51,1.49,,0.7980,0.8951,0.8803,0.8876,,0.8480,0.9212,0.9064,0.9137,,0.8363,0.9175,0.8926,0.9039,,0.6805,0.9120,0.7283,0.8099,0.7679,0.8357,0.9044,0.8687,0.9435,0.9435,1.0000,0.9709,3.77,5.74,7.66,0.9393,5.7444,1.0175,1.0138,0.8941,3.6187,7.6887,0.9571,,./results/res_hfc_256_64_-51_1.49_0.02.log
106,hfc,512,64,0.02,-48,0.75,,0.7325,0.7738,0.9322,0.8456,,0.8016,0.8382,0.9423,0.8835,,0.7970,0.8461,0.9272,0.8795,,0.7138,0.7758,0.8993,,0.6705,0.7274,0.8956,,0.8185,0.8185,1.0000,,5.90,8.13,10.50,0.9370,,,,,,,,,./results/res_hfc_512_64_-48.0_0.75_0.02.log
107,hfc,512,64,0.02,-50,0.75,,0.7169,0.7500,0.9420,0.8351,,0.7951,0.8220,0.9528,0.8780,,0.7936,0.8295,0.9416,0.8764,,0.7145,0.7616,0.9204,,0.6491,0.6969,0.9044,,0.7940,0.7940,1.0000,,5.90,8.11,10.50,0.9369,,,,,,,,,./results/res_hfc_512_64_-50.0_0.75_0.02.log
108,hfc,512,64,0.02,-50,1,,0.7429,0.7891,0.9270,0.8525,,0.8133,0.8478,0.9427,0.8904,,0.8113,0.8530,0.9337,0.8883,,0.7051,0.7853,0.8735,,0.6817,0.7347,0.9044,,0.8493,0.8493,1.0000,,5.38,7.50,9.46,0.9391,7.5381,1.1191,0.9443,0.8932,5.1992,9.6756,0.9640,,./results/res_hfc_512_64_-50_1.0_0.02.log
109,hfc,512,64,0.02,-50,1.2,,0.7701,0.8727,0.8675,0.8701,,0.8218,0.9019,0.8937,0.8978,,0.8091,0.8967,0.8796,0.8866,,0.6211,0.8601,0.6909,,0.7561,0.8235,0.9022,,0.9318,0.9318,1.0000,,5.17,7.17,9.02,0.9332,,,,,,,,,./results/res_hfc_512_64_-50.0_1.2_0.02.log
110,hfc,512,64,0.02,-48,1.2,,0.7760,0.8874,0.8607,0.8739,,0.8215,0.9128,0.8846,0.8985,,0.8088,0.9084,0.8708,0.8873,,0.6115,0.8675,0.6745,,0.7754,0.8505,0.8978,,0.9376,0.9376,1.0000,,5.17,7.17,9.02,0.9335,,,,,,,,,./results/res_hfc_512_64_-48.0_1.2_0.02.log
111,hfc,512,64,0.02,-45,0.75,,0.7540,0.8079,0.9187,0.8598,,0.8093,0.8593,0.9283,0.8902,,0.8016,0.8684,0.9099,0.8837,,0.7140,0.7983,0.8712,,0.6941,0.7649,0.8822,,0.8590,0.8590,1.0000,,5.99,8.13,10.51,0.9377,,,,,,,,,./results/res_hfc_512_64_-45.0_0.75_0.02.log
112,hfc,512,64,0.02,-45,0.9,,0.7621,0.8208,0.9142,0.8650,,0.8150,0.8681,0.9251,0.8940,,0.8072,0.8736,0.9089,0.8872,,0.7115,0.8093,0.8548,,0.7069,0.7789,0.8844,,0.8723,0.8723,1.0000,,5.50,7.71,9.68,0.9316,,,,,,,,,./results/res_hfc_512_64_-45.0_0.9_0.02.log
113,hfc,512,64,0.02,-48,1.2,,0.7760,0.8874,0.8607,0.8739,,0.8215,0.9128,0.8846,0.8985,,0.8088,0.9084,0.8708,0.8873,,0.6115,0.8675,0.6745,,0.7754,0.8505,0.8978,,0.9376,0.9376,1.0000,,5.17,7.17,9.02,0.9335,,,,,,,,,./results/res_hfc_512_64_-48.0_1.2_0.02.log
114,hfc,512,64,0.02,-48,1.8,,0.6960,0.9751,0.7086,0.8208,,0.7220,0.9815,0.7305,0.8369,,0.7133,0.9821,0.7208,0.8225,,0.3581,0.9809,0.3607,,0.7804,0.9506,0.8133,,0.9294,0.9953,0.9335,,4.65,6.42,8.15,0.9458,,,,,,,,,./results/res_hfc_512_64_-48.0_1.8_0.02.log
115,hfc,512,64,0.02,-90,1.8,,0.6735,0.9163,0.7176,0.8049,,0.6969,0.9250,0.7370,0.8200,,0.6877,0.9170,0.7260,0.8042,,0.3657,0.9101,0.3794,,0.7283,0.8645,0.8222,,0.9073,0.9700,0.9335,,4.65,6.41,8.15,0.9454,,,,,,,,,./results/res_hfc_512_64_-90.0_1.8_0.02.log
116,hfc,512,64,0.02,-60,1.7,,0.7108,0.9292,0.7515,0.8310,,0.7513,0.9455,0.7803,0.8546,,0.7409,0.9445,0.7672,0.8416,,0.4041,0.9415,0.4145,,0.7624,0.8750,0.8556,,0.9458,0.9776,0.9667,,4.73,6.53,8.26,0.9469,,,,,,,,,./results/res_hfc_512_64_-60.0_1.7_0.02.log
117,hfc,512,64,0.02,-60,1.3,,0.7493,0.8673,0.8464,0.8567,,0.8095,0.9016,0.8765,0.8888,,0.7967,0.8969,0.8603,0.8770,,0.5810,0.8820,0.6300,,0.7350,0.8004,0.9000,,0.9259,0.9278,0.9978,,5.06,7.03,8.90,0.9368,,,,,,,,,./results/res_hfc_512_64_-60.0_1.3_0.02.log
118,hfc,512,64,0.02,-48,1.1,,0.7643,0.8302,0.9059,0.8664,,0.8248,0.8758,0.9248,0.8987,,0.8206,0.8771,0.9167,0.8948,,0.6858,0.8146,0.8126,0.8136,0.7143,0.7759,0.9000,0.8333,0.9002,0.9002,1.0000,0.9475,5.27,7.33,9.30,0.9360,7.3700,1.1233,0.9488,0.8966,5.0208,9.5141,0.9615,,./results/res_hfc_512_64_-48_1.1_0.02.log
119,hfc,512,64,0.02,-48,1,,0.7553,0.8082,0.9202,0.8606,,0.8174,0.8607,0.9343,0.8941,,0.8149,0.8655,0.9257,0.8917,,0.7058,0.7978,0.8595,0.8275,0.6990,0.7594,0.8978,0.8228,0.8673,0.8673,1.0000,0.9289,5.38,7.50,9.50,0.9394,7.5417,1.1185,0.9458,0.8935,5.2020,9.6761,0.9646,,./results/res_hfc_512_64_-48_1_0.02.log
120,hfc,512,64,0.02,-48,1.08,,0.7652,0.8275,0.9104,0.8670,,0.8255,0.8742,0.9280,0.8992,,0.8224,0.8764,0.9209,0.8962,,0.6908,0.8078,0.8267,0.8171,0.7143,0.7759,0.9000,0.8333,0.8984,0.8984,1.0000,0.9465,5.29,7.36,9.37,0.9371,7.4033,1.1295,0.9502,0.8978,5.0395,9.5575,0.9628,,./results/res_hfc_512_64_-48_1.08_0.02.log
121,hfc,512,64,0.02,-48,1.06,,0.7621,0.8227,0.9119,0.8650,,0.8221,0.8704,0.9284,0.8972,,0.8190,0.8730,0.9209,0.8943,,0.6940,0.8054,0.8337,0.8193,0.7075,0.7695,0.8978,0.8287,0.8931,0.8931,1.0000,0.9435,5.18,7.40,9.40,0.9381,7.4362,1.1186,0.9531,0.8998,5.0961,9.5704,0.9636,,./results/res_hfc_512_64_-48_1.06_0.02.log
122,hfc,512,64,0.02,-47,1.08,,0.7676,0.8347,0.9051,0.8685,,0.8236,0.8790,0.9214,0.8987,,0.8196,0.8807,0.9131,0.8947,,0.6858,0.8146,0.8126,0.8136,0.7176,0.7814,0.8978,0.8356,0.9074,0.9074,1.0000,0.9515,5.29,7.36,9.37,0.9368,7.4029,1.1234,0.9494,0.8958,5.0528,9.5465,0.9635,,./results/res_hfc_512_64_-47_1.08_0.02.log
123,hfc,512,64,0.02,-47,1.06,,0.7656,0.8305,0.9074,0.8672,,0.8216,0.8755,0.9230,0.8975,,0.8177,0.8777,0.9144,0.8937,,0.6890,0.8121,0.8197,0.8159,0.7138,0.7769,0.8978,0.8330,0.9020,0.9020,1.0000,0.9485,5.18,7.40,9.40,0.9378,7.4355,1.1157,0.9520,0.8974,5.1015,9.5642,0.9644,,./results/res_hfc_512_64_-47_1.06_0.02.log
124,hfc,512,64,0.02,-47,1,,0.7586,0.8156,0.9157,0.8627,,0.8168,0.8654,0.9290,0.8943,,0.8134,0.8698,0.9192,0.8910,,0.7010,0.8040,0.8454,0.8242,0.7051,0.7666,0.8978,0.8270,0.8757,0.8757,1.0000,0.9337,5.38,7.50,9.46,0.9383,7.5409,1.1114,0.9437,0.8900,5.2125,9.6581,0.9628,,./results/res_hfc_512_64_-47_1._0.02.log
125,hfc,512,64,0.02,-52,1.2,,0.7716,0.8672,0.8750,0.8711,,0.8239,0.8983,0.8998,0.8990,,0.8106,0.8926,0.8847,0.8874,,0.6387,0.8612,0.7119,0.7795,0.7495,0.8140,0.9044,0.8568,0.9261,0.9261,1.0000,0.9616,5.17,7.16,8.96,0.9329,7.1878,1.0484,0.9293,0.8723,4.9863,9.1800,0.9647,,./results/res_hfc_512_64_-52_1.2_0.02.log
126,hfc,512,64,0.02,-52,1.5,,0.7551,0.9262,0.8035,0.8605,,0.8026,0.9450,0.8351,0.8863,,0.7899,0.9415,0.8203,0.8733,,0.4966,0.9399,0.5129,0.6636,0.7925,0.8775,0.8911,0.8842,0.9592,0.9675,0.9911,0.9792,4.79,6.78,8.62,0.9391,6.7953,0.9927,0.8986,0.8481,4.7181,8.6887,0.9672,,./results/res_hfc_512_64_-52_1.5_0.02.log
127,hfc,1024,64,0.02,-48,0.75,,0.7564,0.8337,0.8908,0.8613,,0.8178,0.8813,0.9097,0.8943,,0.8134,0.8856,0.9000,0.8902,,0.6573,0.8253,0.7635,,0.7173,0.7778,0.9022,,0.8984,0.8984,1.0000,,7.73,10.86,13.87,0.9560,10.9080,1.3181,1.4931,1.1870,8.2979,13.5704,0.9593,,./results/res_hfc_1024_64_-48_0.75_0.02.log
128,hfc,1024,64,0.02,-55,0.75,,0.7231,0.7813,0.9066,0.8393,,0.8014,0.8438,0.9274,0.8815,,0.7971,0.8452,0.9180,0.8772,,0.6552,0.7826,0.8009,,0.6716,0.7173,0.9133,,0.8493,0.8493,1.0000,,7.73,10.85,13.87,0.9551,,,,,,,,,./results/res_hfc_1024_64_-55.0_0.75_0.02.log
129,hfc,1024,64,0.02,-55,1,,0.7420,0.8506,0.8532,0.8519,,0.8070,0.8916,0.8820,0.8866,,0.7928,0.8850,0.8650,0.8733,,0.5860,0.8625,0.6464,,0.7224,0.7838,0.9022,,0.9130,0.9130,1.0000,,6.65,9.22,12.02,0.9479,,,,,,,,,./results/res_hfc_1024_64_-55.0_1.0_0.02.log
